candidate_id;name;former_names;name_key;name_key_compact;name_key_without_prefix;eni;imo;year_built;length_m;width_m;passengers;operator;home_port;flag;flag_text;article_url;source_revision_id
CAN-E3332C1E5F3D;Scenic Jasper;;scenic jasper;scenicjasper;scenic jasper;02335907;;2015;135.0;11.4;171;Scenic Tours;Valletta;MT;Malta;;268617530
CAN-54ABAA8D0897;Scenic Jewel;;scenic jewel;scenicjewel;scenic jewel;65000005;;2013;135.0;11.4;171;Scenic Tours;Valletta;MT;Malta;;268617530
CAN-79F88D1B7A68;Scenic Opal;;scenic opal;scenicopal;scenic opal;;;2015;135.0;11.4;171;Scenic Tours;Valletta;MT;Malta;;268617530
CAN-F1151E545A18;Scenic Pearl;;scenic pearl;scenicpearl;scenic pearl;65000002;;2011;135.0;11.4;171;Scenic Tours;Valletta;MT;Malta;;268617530
CAN-4EE6AC6D5092;Scenic Ruby;;scenic ruby;scenicruby;scenic ruby;07001907;;2009;135.0;11.4;169;Scenic Tours;Valletta;MT;Malta;;268617530
CAN-E146CE785A1A;Scenic Sapphire;;scenic sapphire;scenicsapphire;scenic sapphire;02330040;;2008;135.0;11.4;171;Scenic Tours;Valletta;MT;Malta;;268617530
CAN-E51D4FC5931F;Scenic Spirit;;scenic spirit;scenicspirit;scenic spirit;;;2016;85.0;;68;Scenic Tours;;;;;268617530
CAN-09BB6E0CC66C;Seine Comtesse;Viking Spirit;seine comtesse;seinecomtesse;seine comtesse;04800380;;2002;114.34;11.4;150;Nicko Cruises;Oberwesel;DE;Deutschland;;268617530
CAN-B75DCC6D3460;Seine Princess;;seine princess;seineprincess;seine princess;01823132;;2002;110.0;11.4;138;CroisiEurope;Straßburg;FR;Frankreich;;268617530
CAN-A417D17BAE30;Select Explorer;River Explorer|Vista Explorer;select explorer;selectexplorer;select explorer;04804640;;2001;125.5;11.4;170;KD Cruise Services;Valletta;MT;Deutschland → Malta;;268617530
CAN-888887EC38D6;Semiramis I;;semiramis i;semiramisi;semiramis i;;;2001;72.0;15.0;140;Sunrise Resorts & Cruises;;;Agypten;;268617530
CAN-AF9EA34DA2AE;Semiramis II;;semiramis ii;semiramisii;semiramis ii;;;2009;72.0;15.0;140;Sunrise Resorts & Cruises;;;Agypten;;268617530
CAN-8E35E08C32AF;Semiramis III;Mahrousa;semiramis iii;semiramisiii;semiramis iii;;;1999;72.0;14.5;106;Sunrise Resorts & Cruises;;;Agypten;;268617530
CAN-E068639A6906;Semyon Budyonnyy;;semyon budyonnyy;semyonbudyonnyy;semyon budyonnyy;;;1981;135.75;16.8;300;Vodohod;Nischni Nowgorod;;Sowjetunion → Russland;https://de.wikipedia.org/wiki/Semyon_Budyonnyy;268617530
CAN-866C4FE3CCC1;Senator;;senator;senator;senator;;;2004;72.5;10.6;34;Travcotels;;;Agypten;https://de.wikipedia.org/wiki/Senator;268617530
CAN-C84A3CD94883;Sentido Mahrousa;;sentido mahrousa;sentidomahrousa;sentido mahrousa;;;;;;;Al Salouma Travel;Kairo;;Agypten;;268617530
CAN-7A0277D3520B;Serenade 1;;serenade 1;serenade1;serenade 1;02326953;;2005;110.0;11.4;134;Euro Shipping Voyages;Bemmel;NL;Niederlande;;268617530
CAN-F47E0D2CA39D;Serenade 2;;serenade 2;serenade2;serenade 2;02328761;;2007;110.0;11.4;137;Euro Shipping Voyages;Bemmel;NL;Niederlande;;268617530
CAN-2B30D34787B0;Serenité;;serenite;serenite;serenite;04608770;;2001;38.5;5.05;12;Serenité River Cruising;Erlenbach am Main;DE;Deutschland;;268617530
CAN-7D9036437E44;Serenity;Hemmingway|Basilea Rhenus;serenity;serenity;serenity;07001831;;2006;110.0;11.4;200;Euro Shipping Voyages;Bemmel;NL;Schweiz → Niederlande;;268617530
CAN-824E71EE399D;Sergey Abramov;Druzhba|Kapitan Rachkov;sergey abramov;sergeyabramov;sergey abramov;;;1960;96.27;14.98;312;Tsezar Travel;Moskau;;Sowjetunion → Russland;https://de.wikipedia.org/wiki/Sergey_Abramov_(Schiff);268617530
CAN-EE717C30ADF0;Sergey Dyagilev;Novikov-Priboy;sergey dyagilev;sergeydyagilev;sergey dyagilev;;8326010;1983;129.1;16.7;242;Orthodox Cruise Company;Rostow am Don;;Sowjetunion → Russland;;268617530
CAN-81CF359EE3D3;Sergey Kuchkin;Georgiy Dimitrov;sergey kuchkin;sergeykuchkin;sergey kuchkin;;;1979;135.75;16.8;300;Vodohod;Nischni Nowgorod;;Sowjetunion → Russland;;268617530
CAN-CF3D1071EA15;Sergey Obraztsov;Vilyuy|N. G. Slavyanov;sergey obraztsov;sergeyobraztsov;sergey obraztsov;;;1961;77.91;15.2;153;;Moskau;;Sowjetunion → Russland;;268617530
CAN-CCA29DD28FF0;Sergey Yesenin;;sergey yesenin;sergeyyesenin;sergey yesenin;;;1985;90.4;15.0;160;MosTurFlot;Moskau;;Sowjetunion → Russland;https://de.wikipedia.org/wiki/Sergey_Yesenin;268617530
CAN-8FFE2CFF2137;Sergo Ordzhonikidze;;sergo ordzhonikidze;sergoordzhonikidze;sergo ordzhonikidze;;;1960;95.8;14.3;;;Moskau;;Sowjetunion → Russland;;268617530
CAN-545E95F24E30;Shams Nile;Shams;shams nile;shamsnile;shams nile;;;2005;72.0;14.8;148;;;;Agypten;;268617530
CAN-232A309E9CE1;Shehrazad;Oberoi Shehrazad;shehrazad;shehrazad;shehrazad;;;1983;71.8;11.6;80;GTS Travel;;;Agypten;;268617530
CAN-9CDBF9C478DD;Shlisselburg;Belinskiy;shlisselburg;shlisselburg;shlisselburg;;;1955;65.2;12.0;197;;Nischni Nowgorod;UA;Sowjetunion → Ukraine → Russland;;268617530
CAN-E580A66DF7F3;Simfoniya Severa;;simfoniya severa;simfoniyasevera;simfoniya severa;;8218598;1983;129.1;16.7;318;Sozvezdiye;Nischni Nowgorod;;Sowjetunion → Russland;https://de.wikipedia.org/wiki/Simfoniya_Severa;268617530
CAN-871E500DD266;Sir Winston;Victoria Regia;sir winston;sirwinston;sir winston;02311506;;1945;67.42;7.0;73;Goldberg Ventures;Lunteren;NL;Niederlande;;268617530
CAN-A0860235FC41;Sofia;;sofia;sofia;sofia;47000013;;1983;113.5;16.0;218;Dunav Tours;Russe;BG;Bulgarien;;268617530
CAN-2B52D99484A4;Solaris I;Nile Caesar;solaris i;solarisi;solaris i;;;1991;72.5;14.5;132;Solaris Nile Cruises;;;Agypten;;268617530
CAN-9DBF1D050D49;Solaris II;;solaris ii;solarisii;solaris ii;;;1999;72.0;14.4;143;Solaris Nile Cruises;;;Agypten;;268617530
CAN-7E32A53B2F26;Solnechnyy Gorod;Karl Libknekht|Y. Nikulin;solnechnyy gorod;solnechnyygorod;solnechnyy gorod;;;1956;95.8;14.3;227;;Rostow am Don;;Sowjetunion → Russland;;268617530
CAN-4FD7B37221B9;Sonesta St. George I;St. George I;sonesta st george i;sonestastgeorgei;sonesta st george i;;;2006;74.5;14.4;114;Sonesta Cruise Collection;;;Agypten;;268617530
CAN-4A9CA4723D90;Sonesta Sun Goddess;Sun Goddess;sonesta sun goddess;sonestasungoddess;sonesta sun goddess;;;1993;77.0;14.0;124;Sonesta Cruise Collection;;;Agypten;;268617530
CAN-04FBD98E8E38;Sound of Music;;sound of music;soundofmusic;sound of music;;;2006;110.0;11.4;136;River Advice;Basel;CH;Schweiz;;268617530
CAN-BCCC96A53D76;Sphinx;Nile Secret|S.S. Sphinx;sphinx;sphinx;sphinx;;;1991;72.0;14.8;84;Sonesta Cruise Collection;;;Agypten;;268617530
CAN-D330E4869247;Spirit of Chartwell;Vincent Van Gogh|Charlemagne;spirit of chartwell;spiritofchartwell;spirit of chartwell;07001842;8739384;1997;63.87;6.7;30;Douroazul;;PT;Portugal;;268617530
CAN-C2C51BB091FA;Spirit of the Danube;;spirit of the danube;spiritofthedanube;spirit of the danube;02339346;;2022;135.0;11.4;182;;Basel;CH;Schweiz;;268617530
CAN-1CB412954C8A;Spirit of the Rhine;;spirit of the rhine;spiritoftherhine;spirit of the rhine;02338872;;2020;135.0;11.4;190;Rijfers Nautical Management/Saga Cruises;Basel;CH;Schweiz;;268617530
CAN-24CC173EEC3D;Spree;;spree;spree;spree;;;1882;67.26;8.22;86;VEB Kombinat Berliner Verkehrsbetriebe;Berlin;DE;Deutschland Demokratische Republik 1949;https://de.wikipedia.org/wiki/Spree_(Schiff,_1882);268617530
CAN-BA5574D83E53;S.S. Antoinette;;ss antoinette;ssantoinette;antoinette;07001935;;2011;135.0;11.4;164;Uniworld River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/S.S._Antoinette;268617530
CAN-77CB4FFC21DD;S. S. Beatrice;River Beatrice;ss beatrice;ssbeatrice;beatrice;02329007;;2007;131.0;11.4;152;Uniworld River Cruises;Rotterdam;NL;Niederlande;;268617530
CAN-5A06CBE83F67;S. S. Bon Voyage;River Royale;ss bon voyage;ssbonvoyage;bon voyage;02327301;;2006;110.0;11.4;132;Uniworld River Cruises;Arnheim;NL;Niederlande;;268617530
CAN-230B0B3FD128;S.S. Catherine;;ss catherine;sscatherine;catherine;02335393;;2014;135.0;11.4;159;Uniworld River Cruises;Rotterdam;NL;Niederlande;;268617530
CAN-75B5B223FEC9;S.S. Joie de Vivre;;ss joie de vivre;ssjoiedevivre;joie de vivre;02336845;;2017;125.0;11.4;128;Uniworld River Cruises;Rotterdam;NL;Niederlande;;268617530
CAN-A69FE2D6C017;S.S. Maria Theresa;;ss maria theresa;ssmariatheresa;maria theresa;02335374;;2015;135.0;11.4;155;Uniworld River Cruises;Rotterdam;NL;Niederlande;;268617530
CAN-BA99CFF67C8D;SS Sudan;;ss sudan;sssudan;sudan;;;1921;;;46;Voyageurs du Monde;;;Agypten;https://de.wikipedia.org/wiki/Sudan_(Schiff);268617530
CAN-F8120E30D84A;Statendam;France|Avanti;statendam;statendam;statendam;07001727;;1966;104.3;11.6;184;Royal Riverline AG;Basel;CH;Deutschland → Schweiz;https://de.wikipedia.org/wiki/Statendam_(Schiff,_1966);268617530
CAN-5C91584F7478;Steaua Deltei;;steaua deltei;steauadeltei;steaua deltei;46000141;;1992;107.22;12.8;170;;Giurgiu;RO;Rumänien;;268617530
CAN-69323FD8C855;Steaua Dunarii;;steaua dunarii;steauadunarii;steaua dunarii;46000140;;1985;107.22;12.5;183;;Giurgiu;RO;Rumänien;;268617530
CAN-76492614FCEA;Stephanie;;stephanie;stephanie;stephanie;;;2005;72.23;14.3;132;Red Sea Group;;;Agypten;;268617530
CAN-7BE38024FADF;Sukapha;;sukapha;sukapha;sukapha;;;2006;39.0;9.8;24;Assam Bengal Navigation Company;Guwahati, Assam;;Indien;;268617530
CAN-5086938BCC02;Sunray;;sunray;sunray;sunray;;;2003;72.0;14.2;134;Mövenpick Nile Cruises;;;Agypten;;268617530
CAN-69B32963451F;Svyataya Rus;Rodina|†;svyataya rus;svyatayarus;svyataya rus;;;1955;95.8;14.3;216;;Sankt Petersburg;;Sowjetunion → Russland;https://de.wikipedia.org/wiki/Svyataya_Rus;268617530
CAN-71B7EB0836A6;Swiss Corona;;swiss corona;swisscorona;swiss corona;07001807;;2004;110.0;11.4;155;Scylla;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Swiss_Corona;268617530
CAN-251FED898A7B;Swiss Crown;;swiss crown;swisscrown;swiss crown;07001725;;2000;110.0;11.4;154;Scylla;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Swiss_Crown;268617530
CAN-C5FC48C08E45;Swiss Crystal;;swiss crystal;swisscrystal;swiss crystal;07001643;;1995;101.3;11.02;125;Scylla;Basel;CH;Schweiz;;268617530
CAN-8653A9EB2693;Swiss Diamond;;swiss diamond;swissdiamond;swiss diamond;07001646;;1996;101.3;11.4;123;Scylla;Basel;CH;Schweiz;;268617530
CAN-527ED7365AAB;Swiss Emerald;;swiss emerald;swissemerald;swiss emerald;07001825;;2006;110.0;11.4;124;Scylla (Tauck Tours);Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Swiss_Emerald;268617530
CAN-102FF8595103;Swiss Gloria;;swiss gloria;swissgloria;swiss gloria;07001814;;2005;110.0;11.4;153;Scylla ( Phoenix Reisen );Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Swiss_Gloria;268617530
CAN-C15DF08314D2;Swiss Jewel;;swiss jewel;swissjewel;swiss jewel;07001906;;2009;110.0;11.4;124;Scylla;Basel;CH;Schweiz;;268617530
CAN-6545F21A60C8;Swiss Pearl;;swiss pearl;swisspearl;swiss pearl;07001632;;1993;110.0;11.4;123;Scylla;Basel;CH;Schweiz;;268617530
CAN-EBC4A9B4EC6F;Swiss Ruby;;swiss ruby;swissruby;swiss ruby;07001742;;2002;85.0;10.6;88;Scylla;Basel;CH;Schweiz;;268617530
CAN-D99661C08732;Swiss Sapphire;;swiss sapphire;swisssapphire;swiss sapphire;07001858;;2008;110.0;11.4;124;Scylla;Basel;CH;Schweiz;;268617530
CAN-7D13A44EDCD6;Swiss Splendor;River Splendor;swiss splendor;swisssplendor;swiss splendor;02334836;;2013;135.0;11.45;174;;Basel;CH;Schweiz;;268617530
CAN-EDF2E8B82B94;Switzerland;;switzerland;switzerland;switzerland;07001515;;1988;100.0;11.2;110;Riverman Cruises;Basel;CH;Schweiz;;268617530
CAN-FE1E5F7282C4;Switzerland II;;switzerland ii;switzerlandii;switzerland ii;07001566;;1991;99.92;11.11;110;Select Voyages;Bemmel;NL;Niederlande;;268617530
CAN-C978D3F3949F;Symphonie;;symphonie;symphonie;symphonie;01822862;;1997;110.0;10.14;160;CroisiEurope;Straßburg;FR;Frankreich;;268617530
CAN-8C2E0187F934;T. G. Shevchenko;V. I. Lenin;t g shevchenko;tgshevchenko;t g shevchenko;;;1958;80.22;14.0;233;;Kiew;;Sowjetunion;;268617530
CAN-A82D9408F696;The Grand Mandarin;Grand Princess;the grand mandarin;thegrandmandarin;the grand mandarin;;;2000;72.0;14.5;116;;;;Agypten;;268617530
CAN-6881DD7555FF;Theodor Körner;;theodor korner;theodorkorner;theodor korner;30000218;;1965;85.53;15.98;161;Concordia Cruises;Wien;AT;Osterreich;;268617530
CAN-1CA813F7DD6C;Thomas Hardy;;thomas hardy;thomashardy;thomas hardy;07002048;;2016;135.0;11.45;176;Scylla (Rivieratravel);Basel;CH;Schweiz;;268617530
CAN-8E91CAB233D4;Thurgau Exotic II;;thurgau exotic ii;thurgauexoticii;thurgau exotic ii;;;2011;47.25;9.15;28;Thurgau Travel;;;Myanmar;;268617530
CAN-C783878B1AFA;Thurgau Exotic III;;thurgau exotic iii;thurgauexoticiii;thurgau exotic iii;;;;51.8;9.9;32;Nicko Cruises;;;;;268617530
CAN-AE682C919F5F;Thurgau Silence;Bellevue;thurgau silence;thurgausilence;thurgau silence;09948013;;2006;135.0;11.4;198;Premicon AG;;CH;Schweiz;https://de.wikipedia.org/wiki/Thurgau_Silence;268617530
CAN-817D8CFDF8AE;Thurgau Ultra;Premicon Queen|TUI Queen;thurgau ultra;thurgauultra;thurgau ultra;04806540;;2008;135.0;11.4;113;Thurgau Travel;;CH;Schweiz;https://de.wikipedia.org/wiki/Thurgau_Ultra;268617530
CAN-0E38D1F361F7;Ti Yi;Queen Ti Yi;ti yi;tiyi;ti yi;;;2003;74.0;14.0;118;Red Sea Group;;;Agypten;;268617530
CAN-21CD357F85A3;Ti-Yi;L'Aube du Nile;ti yi;tiyi;ti yi;;;2001;73.0;14.75;136;;;;Agypten;;268617530
CAN-925EB9560188;Tikhiy Don;;tikhiy don;tikhiydon;tikhiy don;;7523752;1977;125.0;16.7;216;Grand Circle Cruise Line;Moskau;;Sowjetunion → Russland;https://de.wikipedia.org/wiki/Tikhiy_Don;268617530
CAN-B0C72A601E7A;Tosca;;tosca;tosca;tosca;;;2009;72.0;14.0;82;Uniworld Boutique River Cruises;Kairo;;Agypten;;268617530
CAN-4F6D5BD8FFB0;Travelmarvel Diamond;Avalon Imagery;travelmarvel diamond;travelmarveldiamond;travelmarvel diamond;09948014;;2007;135.0;11.4;170;Australian Pacific Touring;Valletta;MT;Malta;https://de.wikipedia.org/wiki/Travelmarvel_Diamond;268617530
CAN-EE1A1B0FF17C;Travelmarvel Jewel;Avalon Tranquility;travelmarvel jewel;travelmarveljewel;travelmarvel jewel;09948015;;2007;135.0;11.4;170;Australian Pacific Touring;Valletta;MT;Malta;https://de.wikipedia.org/wiki/Travelmarvel_Jewel;268617530
CAN-CB6E00D169F3;Travelmarvel Sapphire;Avalon Tapestry|Vienna I;travelmarvel sapphire;travelmarvelsapphire;travelmarvel sapphire;09948012;;2006;135.0;11.4;164;Australian Pacific Touring;Valletta;MT;Malta;https://de.wikipedia.org/wiki/Travelmarvel_Sapphire;268617530
CAN-76071B53AEF4;Treasures;;treasures;treasures;treasures;07001943;;2010;110.0;11.4;158;Scylla (Tauck Tours);Basel;CH;Schweiz;;268617530
CAN-D59958AAACD8;Tsezar;Ernst Telman;tsezar;tsezar;tsezar;;;1955;95.8;14.3;216;Tsezar Travel;Moskau;;Sowjetunion → Russland;;268617530
CAN-4C8EA0A0A753;TUI Isla;TUI Allegra|Melodia|Excellence Allegra;tui isla;tuiisla;tui isla;04809190;;2010;135.0;11.45;155;TUI Cruises;Valletta;MT;Deutschland → Malta;;268617530
CAN-990FE9778DA8;TUI Maya;TUI Melodia|Melodia|Excellence Melodia;tui maya;tuimaya;tui maya;04809200;;2011;135.0;11.45;155;TUI Cruises;Valletta;MT;Deutschland → Malta;;268617530
CAN-AF7DB2400DEB;TUI Skyla;TUI Sonata|WT Sonata;tui skyla;tuiskyla;tui skyla;65000001;;2010;135.0;11.45;151;TUI Cruises;Valletta;MT;Deutschland → Malta;;268617530
CAN-0C9AA8728BCE;Tulip;;tulip;tulip;tulip;;;1998;72.0;14.0;114;Wings Group;;;Agypten;;268617530
CAN-75C301592588;Turkmenistan;;turkmenistan;turkmenistan;turkmenistan;;;1954;80.22;12.5;233;;Wolgograd;;Sowjetunion;;268617530
CAN-A6B932EE108A;Ukraina;;ukraina;ukraina;ukraina;;;1952;80.22;12.5;233;;Gorki;;Sowjetunion → Russland;;268617530
CAN-BF29982EAF04;Ukraina;;ukraina;ukraina;ukraina;42000001;;1979;115.66;16.98;150;UDP;Ismajil;UA;Sowjetunion → Ukraine;;268617530
CAN-BD2025F0838C;Ural;Inzhener Ptashnikov, Taras Bulba;ural;ural;ural;;;1958;95.84;14.38;296;Kama-Reederei;Perm;;Sowjetunion → Russland;;268617530
CAN-4A8EB4C57168;V. Chkalov;;v chkalov;vchkalov;v chkalov;;;1954;95.8;14.3;150;PassashirRetschTrans;Krasnojarsk;;Sowjetunion → Russland;https://de.wikipedia.org/wiki/V._Chkalov;268617530
CAN-E0006BDF975B;Valentina Tereshkova;Elbrus;valentina tereshkova;valentinatereshkova;valentina tereshkova;;;1958;95.8;14.3;339;;Astrachan;;Sowjetunion;;268617530
CAN-AF605D5B4E13;Valerian Kuybyshev;;valerian kuybyshev;valeriankuybyshev;valerian kuybyshev;;;1976;135.75;16.8;300;Vodohod;Nischni Nowgorod;;Sowjetunion → Russland;;268617530
CAN-1010C3E377C4;Valeriy Bryusov;;valeriy bryusov;valeriybryusov;valeriy bryusov;;;1985;90.4;15.0;160;MosTurFlot;Moskau;;Sowjetunion → Russland;https://de.wikipedia.org/wiki/Valeriy_Bryusov;268617530
CAN-7E2C21D5BD0C;Valeriy Chkalov;;valeriy chkalov;valeriychkalov;valeriy chkalov;;;1961;96.27;14.98;167;Sputnik-Germes;Nischni Nowgorod;;Sowjetunion → Russland;;268617530
CAN-EA0D604EABC0;Van Gogh;;van gogh;vangogh;van gogh;01822866;;1999;110.0;;158;CroisiEurope;Straßburg;FR;Frankreich;;268617530
CAN-302DCF494160;Vasco da Gama;;vasco da gama;vascodagama;vasco da gama;01823125;;2002;75.0;11.4;142;CroisiEurope;Straßburg;FR;Frankreich;;268617530
CAN-0C41C1E69FF4;Vasiliy Chapayev;;vasiliy chapayev;vasiliychapayev;vasiliy chapayev;;;1964;77.91;15.2;311;;Ufa;;Sowjetunion → Russland;;268617530
CAN-30D2B331FBF3;Vasiliy Surikov;;vasiliy surikov;vasiliysurikov;vasiliy surikov;;;1975;110.1;14.5;220;Mosturflot;Moskau;;Sowjetunion → Russland;;268617530
CAN-02374F098C7C;Vatslav Vorovskiy;;vatslav vorovskiy;vatslavvorovskiy;vatslav vorovskiy;;;1961;96.27;14.98;312;;Nischni Nowgorod;;Sowjetunion → Russland;;268617530
CAN-D01704967120;Verdi;;verdi;verdi;verdi;04800510;;2001;114.34;11.4;150;SijFa Cruises;Heumen;NL;Niederlande;;268617530
CAN-C7161C26A086;Viceroy;Regina|JAZ Viceroy;viceroy;viceroy;viceroy;;9042609;1992;72.35;12.7;117;Travcotels;;;Agypten;;268617530
CAN-F2CF02D0126B;Victor Hugo;;victor hugo;victorhugo;victor hugo;01823025;;2000;81.78;9.5;100;CroisiEurope;Straßburg;FR;Frankreich;;268617530
CAN-669DFD0E87C8;Victoria Cruziana;Europa;victoria cruziana;victoriacruziana;victoria cruziana;02323472;;1960;88.48;11.56;116;;Rotterdam;NL;Niederlande;https://de.wikipedia.org/wiki/Victoria_Cruziana_(Schiff);268617530
CAN-AF6E35CECB2F;Viking Aegir;;viking aegir;vikingaegir;viking aegir;07001957;;2012;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Aegir;268617530
CAN-368E858218FD;Viking Akun;Marshal Koshevoy;viking akun;vikingakun;viking akun;;8707707;1988;129.1;16.7;240;Viking River Cruises;Sankt Petersburg;UA;Sowjetunion → Ukraine → Russland;;268617530
CAN-798C67157316;Viking Alruna;;viking alruna;vikingalruna;viking alruna;07002038;;2016;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Alruna;268617530
CAN-D82DC1E1D092;Viking Alsvin;;viking alsvin;vikingalsvin;viking alsvin;07001989;;2014;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Alsvin;268617530
CAN-C97261078872;Viking Astrild;;viking astrild;vikingastrild;viking astrild;07002023;;2015;109.9;11.45;98;Viking River Cruises;Basel;CH;Schweiz;;268617530
CAN-A46AC2A9997C;Viking Atla;;viking atla;vikingatla;viking atla;07001968;;2013;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Atla;268617530
CAN-5DF5575DFE22;Viking Baldur;;viking baldur;vikingbaldur;viking baldur;07001969;;2013;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Baldur;268617530
CAN-3FAFCCE99432;Viking Bestla;;viking bestla;vikingbestla;viking bestla;07001988;;2014;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Bestla;268617530
CAN-7A163FA70B07;Viking Beyla;;viking beyla;vikingbeyla;viking beyla;07002022;;2015;109.9;11.45;98;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Beyla;268617530
CAN-CF31B40C0610;Viking Bragi;;viking bragi;vikingbragi;viking bragi;07001961;;2013;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Bragi;268617530
CAN-592D2FD681CE;Viking Buri;;viking buri;vikingburi;viking buri;07001978;;2014;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Buri;268617530
CAN-CEFCDD3A6465;Viking Delling;;viking delling;vikingdelling;viking delling;07001982;;2014;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Delling;268617530
CAN-D6936256D1D6;Viking Egil;;viking egil;vikingegil;viking egil;07002039;;2016;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Egil;268617530
CAN-EAD4E89EFC88;Viking Einar;;viking einar;vikingeinar;viking einar;07002108;;2019;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Einar;268617530
CAN-E0FCA42EE9CE;Viking Eir;;viking eir;vikingeir;viking eir;07002021;;2015;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Eir;268617530
CAN-5EB2F9C25DC4;Viking Eistla;;viking eistla;vikingeistla;viking eistla;07001987;;2014;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Eistla;268617530
CAN-ED34497CCD7F;Viking Embla;;viking embla;vikingembla;viking embla;07001956;;2012;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Embla;268617530
CAN-9A40E2976776;Viking Forseti;;viking forseti;vikingforseti;viking forseti;07001965;;2013;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Forseti;268617530
CAN-D7749AF8038D;Viking Freya;;viking freya;vikingfreya;viking freya;07001954;;2012;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Freya;268617530
CAN-769BC50CF7F9;Viking Gefjon;;viking gefjon;vikinggefjon;viking gefjon;07002016;;2015;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Gefjon;268617530
CAN-F7050E0AD27E;Viking Gullveig;;viking gullveig;vikinggullveig;viking gullveig;07001984;;2014;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Gullveig;268617530
CAN-2C765FB14629;Viking Heimdal;;viking heimdal;vikingheimdal;viking heimdal;07001979;;2014;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Heimdal;268617530
CAN-F59B4F4C7435;Viking Helgi;Aleksey Surkov;viking helgi;vikinghelgi;viking helgi;;8422606;1984;129.1;;210;Viking River Cruises;Sankt Petersburg;;Sowjetunion → Russland;;268617530
CAN-623B72D9C126;Viking Helvetia;;viking helvetia;vikinghelvetia;viking helvetia;04804700;;2006;131.8;11.4;198;Viking River Cruises;Oberwesel;DE;Deutschland;;268617530
CAN-FB8B3CBB240A;Viking Herja;;viking herja;vikingherja;viking herja;07002059;;2019;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Herja;268617530
CAN-76AC704FB42F;Viking Hermod;;viking hermod;vikinghermod;viking hermod;07001977;;2014;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Hermod;268617530
CAN-8E5EF088A3C2;Viking Hild;;viking hild;vikinghild;viking hild;07002058;;2019;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Hild;268617530
CAN-D4BD7B44746D;Viking Hlin;;viking hlin;vikinghlin;viking hlin;07002001;;2014;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Hlin;268617530
CAN-1D12676ACC5F;Viking Idi;;viking idi;vikingidi;viking idi;07001992;;2014;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Idi;268617530
CAN-5381D83C0B96;Viking Idun;;viking idun;vikingidun;viking idun;07001951;;2012;135.0;11.45;190;Viking River Cruises;Basel;CH;Schweiz;https://de.wikipedia.org/wiki/Viking_Idun;268617530
